# id	sire	dam	sex	generation
2021.1	1601.1	1305.1	1	F36
2034.1	1211.1	1569.1	1	F36
2036.1	1211.1	1569.1	1	F36
2037.1	1211.1	1569.1	1	F36
2040.1	1288.1	1214.1	1	F36
2044.1	1320.1	1259.1	1	F36
2045.1	1385.1	1142.1	2	F36
2046.1	1385.1	1142.1	1	F36
2049.1	1724.1	1244.1	1	F36
2050.1	1724.1	1244.1	1	F36
2051.1	1724.1	1244.1	2	F36
2061.1	1601.1	1305.1	1	F36
2090.1	1271.1	1584.1	1	F36
16374.1	1302.1	1388.1	2	F36
16376.1	1302.1	1388.1	1	F36
16377.1	1564.1	1266.1	1	F36
16378.1	1564.1	1266.1	1	F36
16380.1	1564.1	1266.1	2	F36
16381.1	1564.1	1266.1	2	F36
16605.1	1700.1	1674.1	2	F36
16610.1	1700.1	1674.1	1	F36
16611.1	1700.1	1674.1	1	F36
16613.1	1302.1	1286.1	2	F36
16614.1	1302.1	1286.1	2	F36
16922.1	1220.1	1587.1	1	F36
16923.1	1220.1	1587.1	1	F36
16924.1	1169.1	1193.1	1	F36
16925.1	1169.1	1193.1	2	F36
16962.1	1329.1	1138.1	1	F36
16963.1	1320.1	1259.1	2	F36
16964.1	1320.1	1259.1	2	F36
19001.1	1169.1	1516.1	2	F36
19002.1	1169.1	1516.1	1	F36
19003.1	1169.1	1516.1	1	F36
19004.1	1564.1	1592.1	2	F36
19005.1	1564.1	1592.1	2	F36
19006.1	1564.1	1592.1	1	F36
19007.1	1196.1	1704.1	2	F36
19008.1	1196.1	1704.1	1	F36
19009.1	1196.1	1704.1	1	F36
19010.1	1158.1	1600.1	2	F36
19011.1	1158.1	1600.1	2	F36
19012.1	1158.1	1600.1	1	F36
19013.1	1385.1	1667.1	2	F36
19014.1	1385.1	1667.1	1	F36
19015.1	1385.1	1667.1	1	F36
19016.1	1281.1	1380.1	1	F36
19017.1	1220.1	1576.1	2	F36
19018.1	1220.1	1576.1	2	F36
19019.1	1220.1	1576.1	1	F36
19140.1	1252.1	1214.1	2	F36
19141.1	1252.1	1214.1	2	F36
19142.1	1252.1	1214.1	1	F36
19143.1	1542.1	1307.1	1	F36
19144.1	1542.1	1307.1	1	F36
19145.1	1542.1	1307.1	2	F36
19146.1	1329.1	1133.1	2	F36
19147.1	1329.1	1133.1	2	F36
19148.1	1329.1	1133.1	1	F36
19149.1	1255.1	1289.1	1	F36
19150.1	1255.1	1289.1	1	F36
19151.1	1255.1	1289.1	2	F36
19152.1	1528.1	16901.1	1	F36
19153.1	1528.1	16901.1	2	F36
19154.1	1528.1	16901.1	2	F36
21315.1	1528.1	1521.1	2	F36
21316.1	1572.1	1699.1	2	F36
21317.1	1572.1	1699.1	2	F36
21318.1	1572.1	1699.1	1	F36
21319.1	1528.1	1521.1	1	F36
21320.1	1528.1	1521.1	1	F36
21292.1	2034.1	1965.1	2	F37
21293.1	2034.1	1965.1	1	F37
21294.1	2046.1	19140.1	2	F37
21296.1	2046.1	19140.1	1	F37
21297.1	2036.1	1796.1	2	F37
21298.1	2036.1	1796.1	2	F37
21299.1	2036.1	1796.1	1	F37
21300.1	19152.1	1791.1	1	F37
21301.1	19152.1	1791.1	1	F37
21302.1	19152.1	1791.1	2	F37
21303.1	19150.1	1954.1	1	F37
21305.1	19150.1	1954.1	2	F37
21306.1	1985.1	1764.1	1	F37
21307.1	1985.1	1764.1	1	F37
21308.1	1985.1	1764.1	2	F37
21309.1	1828.1	1769.1	2	F37
21310.1	1828.1	1769.1	2	F37
21311.1	1828.1	1769.1	1	F37
21312.1	2037.1	1834.1	2	F37
21313.1	2037.1	1834.1	1	F37
21552.1	19149.1	1811.1	1	F37
21553.1	19149.1	1811.1	1	F37
21554.1	19149.1	1811.1	2	F37
21555.1	1912.1	1851.1	1	F37
21556.1	1912.1	1851.1	2	F37
21557.1	1912.1	1851.1	2	F37
21558.1	16922.1	16613.1	1	F37
21560.1	16922.1	16613.1	2	F37
21574.1	16962.1	1956.1	1	F37
21576.1	16962.1	1956.1	1	F37
21581.1	16962.1	1956.1	2	F37
21582.1	16962.1	1956.1	2	F37
21585.1	16924.1	1789.1	2	F37
21587.1	16924.1	1789.1	2	F37
21592.1	16924.1	1789.1	1	F37
21593.1	16924.1	1789.1	1	F37
21595.1	1971.1	1812.1	1	F37
21602.1	1971.1	1812.1	1	F37
21603.1	1971.1	1812.1	2	F37
21604.1	16611.1	1852.1	2	F37
21611.1	16611.1	1852.1	2	F37
21612.1	16611.1	1852.1	1	F37
21614.1	19003.1	1988.1	2	F37
21615.1	19003.1	1988.1	1	F37
21618.1	19003.1	1988.1	2	F37
21621.1	1895.1	2020.1	2	F37
21622.1	1895.1	2020.1	1	F37
21624.1	1933.1	1975.1	2	F37
21625.1	1933.1	1975.1	2	F37
21626.1	1933.1	1975.1	1	F37
21627.1	1957.1	1832.1	1	F37
21628.1	1957.1	1832.1	2	F37
21629.1	1957.1	1832.1	1	F37
21630.1	16923.1	16381.1	1	F37
21631.1	16923.1	16381.1	2	F37
21632.1	19144.1	1842.1	1	F37
21633.1	19144.1	1842.1	2	F37
21634.1	19144.1	1842.1	2	F37
21704.1	1990.1	19004.1	2	F37
21705.1	19019.1	1807.1	2	F37
21706.1	19019.1	1807.1	1	F37
21707.1	1990.1	19004.1	1	F37
21708.1	19143.1	1947.1	2	F37
21709.1	19143.1	1947.1	2	F37
21710.1	19143.1	1947.1	1	F37
21711.1	16610.1	1889.1	2	F37
21713.1	16610.1	1889.1	1	F37
21714.1	19142.1	2002.1	2	F37
21715.1	19142.1	2002.1	2	F37
21716.1	19142.1	2002.1	1	F37
21717.1	2090.1	16963.1	1	F37
21718.1	2090.1	16963.1	1	F37
21719.1	2090.1	16963.1	2	F37
21720.1	2090.1	16963.1	2	F37
21721.1	1919.1	1894.1	2	F37
21722.1	1919.1	1894.1	2	F37
21723.1	1919.1	1894.1	1	F37
21724.1	1919.1	1894.1	1	F37
21725.1	19016.1	1858.1	2	F37
21726.1	19016.1	1858.1	2	F37
21727.1	19016.1	1858.1	1	F37
21730.1	19148.1	16380.1	1	F37
21731.1	1816.1	2001.1	2	F37
21732.1	1816.1	2001.1	2	F37
21733.1	1816.1	2001.1	1	F37
21734.1	1897.1	16925.1	1	F37
21735.1	1897.1	16925.1	1	F37
21736.1	1897.1	16925.1	2	F37
21737.1	1952.1	1979.1	1	F37
21738.1	1952.1	1979.1	2	F37
21739.1	1952.1	1979.1	2	F37
21740.1	19006.1	1938.1	1	F37
21741.1	19006.1	1938.1	1	F37
21742.1	19006.1	1938.1	2	F37
21796.1	1888.1	1922.1	2	F37
21797.1	1888.1	1922.1	2	F37
21798.1	1888.1	1922.1	1	F37
21799.1	1801.1	2004.1	2	F37
21800.1	1801.1	2004.1	1	F37
21801.1	1801.1	2004.1	1	F37
21802.1	1984.1	2045.1	2	F37
21803.1	1984.1	2045.1	2	F37
21804.1	1984.1	2045.1	1	F37
21809.1	19148.1	16380.1	2	F37
21810.1	19014.1	19018.1	1	F37
21811.1	19014.1	19018.1	1	F37
21812.1	19014.1	19018.1	2	F37
21813.1	1905.1	19010.1	2	F37
21814.1	1905.1	19010.1	2	F37
21815.1	1905.1	19010.1	1	F37
21859.1	1953.1	1931.1	1	F37
21860.1	1953.1	1931.1	1	F37
21861.1	1953.1	1931.1	2	F37
21862.1	1845.1	1994.1	2	F37
21863.1	1845.1	1994.1	2	F37
21864.1	1845.1	1994.1	1	F37
21865.1	1837.1	19001.1	2	F37
21866.1	1837.1	19001.1	1	F37
21867.1	1837.1	19001.1	1	F37
21868.1	19008.1	19011.1	2	F37
21869.1	19008.1	19011.1	2	F37
21870.1	19008.1	19011.1	1	F37
21900.1	19148.1	16380.1	2	F37
21964.1	1762.1	16374.1	2	F37
21965.1	1762.1	16374.1	2	F37
21966.1	1762.1	16374.1	1	F37
21967.1	19009.1	19147.1	2	F37
21968.1	19009.1	19147.1	1	F37
21969.1	19009.1	19147.1	1	F37
23076.1	1804.1	19146.1	1	F37
23077.1	1804.1	19146.1	1	F37
23079.1	1804.1	19146.1	2	F37
23080.1	1794.1	16964.1	2	F37
23081.1	1794.1	16964.1	2	F37
23082.1	1794.1	16964.1	1	F37
23083.1	21318.1	1949.1	1	F37
23084.1	21318.1	1949.1	1	F37
23085.1	21318.1	1949.1	2	F37
23110.1	1855.1	16614.1	2	F37
23111.1	1855.1	16614.1	2	F37
23112.1	1855.1	16614.1	1	F37
23113.1	1961.1	1814.1	2	F37
23114.1	1961.1	1814.1	1	F37
23116.1	2050.1	21317.1	1	F37
23117.1	2050.1	21317.1	1	F37
23118.1	2050.1	21317.1	2	F37
23119.1	21320.1	2005.1	1	F37
23120.1	21320.1	2005.1	1	F37
23803.1	1974.1	19013.1	2	F37
23804.1	19014.1	19018.1	2	F37
23805.1	19014.1	19018.1	2	F37
23876.1	2021.1	19007.1	1	F37
23877.1	2021.1	19007.1	2	F37
23878.1	2021.1	19007.1	2	F37
23902.1	1839.1	19017.1	2	F37
23903.1	1839.1	19017.1	1	F37
23904.1	1839.1	19017.1	1	F37
23905.1	1860.1	19154.1	2	F37
23906.1	1860.1	19154.1	2	F37
23907.1	1860.1	19154.1	1	F37
23908.1	19015.1	19141.1	2	F37
23909.1	19015.1	19141.1	1	F37
23910.1	19015.1	19141.1	1	F37
23911.1	1787.1	19153.1	2	F37
23912.1	1787.1	19153.1	2	F37
23913.1	1787.1	19153.1	1	F37
23914.1	1787.1	19153.1	1	F37
23915.1	19012.1	19151.1	2	F37
23916.1	19012.1	19151.1	2	F37
23917.1	19012.1	19151.1	1	F37
23918.1	19012.1	19151.1	1	F37
23740.1	21299.1	21554.1	2	F38
23741.1	21299.1	21554.1	1	F38
23742.1	21615.1	21714.1	2	F38
23743.1	21615.1	21714.1	1	F38
23744.1	21615.1	21714.1	1	F38
23745.1	21627.1	21711.1	2	F38
23746.1	21627.1	21711.1	1	F38
23747.1	21296.1	21869.1	2	F38
23748.1	21296.1	21869.1	1	F38
23758.1	21733.1	21556.1	2	F38
23759.1	21733.1	21556.1	1	F38
23760.1	21733.1	21556.1	1	F38
23761.1	21630.1	21603.1	2	F38
23762.1	21630.1	21603.1	2	F38
23763.1	21630.1	21603.1	1	F38
23764.1	21311.1	23908.1	2	F38
23765.1	21311.1	23908.1	1	F38
23766.1	21311.1	23908.1	1	F38
23770.1	21730.1	21305.1	2	F38
23772.1	21730.1	21305.1	1	F38
23773.1	23082.1	21725.1	2	F38
23774.1	23082.1	21725.1	1	F38
23775.1	23082.1	21725.1	1	F38
23776.1	23076.1	21861.1	2	F38
23777.1	23076.1	21861.1	1	F38
23778.1	21727.1	23902.1	2	F38
23779.1	21727.1	23902.1	1	F38
23793.1	21632.1	23906.1	2	F38
23794.1	21632.1	23906.1	2	F38
23795.1	21632.1	23906.1	1	F38
23796.1	21632.1	23906.1	1	F38
23797.1	21724.1	21803.1	2	F38
23798.1	21724.1	21803.1	1	F38
23799.1	21724.1	21803.1	1	F38
23800.1	21724.1	21803.1	1	F38
24017.1	21717.1	21797.1	2	F38
24018.1	21717.1	21797.1	2	F38
24019.1	21717.1	21797.1	1	F38
24020.1	21717.1	21797.1	1	F38
24021.1	21966.1	21582.1	2	F38
24022.1	21966.1	21582.1	2	F38
24024.1	21966.1	21582.1	1	F38
24033.1	21307.1	21294.1	2	F38
24034.1	21307.1	21294.1	1	F38
24035.1	21307.1	21294.1	1	F38
24036.1	23083.1	21298.1	2	F38
24037.1	23083.1	21298.1	2	F38
24038.1	23083.1	21298.1	1	F38
24039.1	21710.1	21799.1	2	F38
24041.1	21710.1	21799.1	1	F38
24076.1	21804.1	21628.1	2	F38
24077.1	21804.1	21628.1	1	F38
24078.1	21804.1	21628.1	1	F38
24079.1	21815.1	23113.1	2	F38
24080.1	21815.1	23113.1	2	F38
24081.1	21815.1	23113.1	1	F38
24082.1	21870.1	23803.1	2	F38
24083.1	21870.1	23803.1	1	F38
24084.1	21870.1	23803.1	1	F38
24085.1	21811.1	21967.1	1	F38
24086.1	21811.1	21967.1	1	F38
24087.1	23114.1	23912.1	2	F38
24088.1	23114.1	23912.1	2	F38
24089.1	23114.1	23912.1	1	F38
24090.1	23112.1	23804.1	2	F38
24091.1	23112.1	23804.1	2	F38
24092.1	23112.1	23804.1	1	F38
24144.1	21552.1	21814.1	2	F38
24145.1	21552.1	21814.1	1	F38
24146.1	21552.1	21814.1	1	F38
24147.1	21301.1	23915.1	2	F38
24148.1	21301.1	23915.1	2	F38
24149.1	21301.1	23915.1	1	F38
24248.1	21293.1	21739.1	2	F38
24249.1	21293.1	21739.1	2	F38
24250.1	21293.1	21739.1	1	F38
24251.1	23907.1	21705.1	2	F38
24252.1	23907.1	21705.1	1	F38
24253.1	23907.1	21705.1	1	F38
24254.1	21859.1	21631.1	2	F38
24255.1	21859.1	21631.1	1	F38
24256.1	21859.1	21631.1	1	F38
24304.1	21555.1	21965.1	2	F38
24305.1	21555.1	21965.1	2	F38
24306.1	21555.1	21965.1	1	F38
24307.1	23918.1	21721.1	2	F38
24308.1	23918.1	21721.1	1	F38
24309.1	23918.1	21721.1	1	F38
24342.1	21867.1	21704.1	2	F38
24343.1	21867.1	21704.1	1	F38
24344.1	21867.1	21704.1	1	F38
24345.1	23077.1	23905.1	2	F38
24346.1	23077.1	23905.1	2	F38
24347.1	23077.1	23905.1	1	F38
24348.1	21866.1	21618.1	2	F38
24349.1	21866.1	21618.1	1	F38
24350.1	21866.1	21618.1	1	F38
24358.1	23903.1	23079.1	2	F38
24359.1	23903.1	23079.1	2	F38
24360.1	23903.1	23079.1	1	F38
24361.1	21860.1	21726.1	2	F38
24362.1	21860.1	21726.1	1	F38
24363.1	21860.1	21726.1	1	F38
24364.1	21741.1	21709.1	2	F38
24365.1	21741.1	21709.1	2	F38
24366.1	21741.1	21709.1	1	F38
24367.1	21629.1	23080.1	2	F38
24368.1	21629.1	23080.1	1	F38
24369.1	21629.1	23080.1	1	F38
24370.1	21801.1	21621.1	2	F38
24371.1	21801.1	21621.1	2	F38
24372.1	21801.1	21621.1	1	F38
24373.1	21798.1	21736.1	2	F38
24374.1	21798.1	21736.1	1	F38
24375.1	21798.1	21736.1	1	F38
24398.1	23119.1	21813.1	2	F38
24399.1	21313.1	21587.1	1	F38
24400.1	21313.1	21587.1	2	F38
24401.1	21735.1	23081.1	2	F38
24402.1	21735.1	23081.1	2	F38
24403.1	21735.1	23081.1	1	F38
24404.1	21968.1	21618.1	2	F38
24405.1	21968.1	21618.1	1	F38
24406.1	21968.1	21618.1	1	F38
24407.1	23909.1	21732.1	2	F38
24408.1	23909.1	21732.1	2	F38
24409.1	23909.1	21732.1	1	F38
24476.1	23876.1	21624.1	2	F38
24478.1	23876.1	21624.1	1	F38
24479.1	21707.1	23110.1	2	F38
24480.1	21707.1	23110.1	2	F38
24481.1	21707.1	23110.1	1	F38
24482.1	21622.1	21865.1	2	F38
24483.1	21622.1	21865.1	2	F38
24537.1	21718.1	21862.1	2	F38
24538.1	21718.1	21862.1	1	F38
24539.1	21718.1	21862.1	1	F38
24540.1	21574.1	21634.1	2	F38
24541.1	21574.1	21634.1	1	F38
24542.1	21574.1	21634.1	1	F38
24684.1	23904.1	21604.1	2	F38
24685.1	23904.1	21604.1	2	F38
24686.1	23904.1	21604.1	1	F38
24687.1	23904.1	21604.1	1	F38
25001.1	21706.1	21731.1	1	F38
25002.1	21706.1	21731.1	1	F38
25003.1	21706.1	21731.1	2	F38
25004.1	21553.1	21796.1	2	F38
25005.1	21553.1	21796.1	2	F38
25006.1	21553.1	21796.1	1	F38
25135.1	23914.1	23085.1	2	F38
25136.1	23914.1	23085.1	2	F38
25137.1	23914.1	23085.1	1	F38
25138.1	21737.1	21614.1	2	F38
25139.1	21737.1	21614.1	1	F38
25140.1	21737.1	21614.1	1	F38
22503.1	25139.1	23747.1	2	F39
22504.1	25139.1	23747.1	1	F39
22505.1	24349.1	23764.1	2	F39
22506.1	24349.1	23764.1	1	F39
22507.1	24349.1	23764.1	1	F39
22508.1	24403.1	23770.1	2	F39
22509.1	24403.1	23770.1	1	F39
22520.1	24541.1	23758.1	2	F39
22521.1	24541.1	23758.1	2	F39
22522.1	24541.1	23758.1	1	F39
22523.1	24541.1	23758.1	1	F39
22524.1	24399.1	23761.1	2	F39
22525.1	24399.1	23761.1	2	F39
22526.1	24399.1	23761.1	1	F39
22527.1	24399.1	23761.1	1	F39
22528.1	23779.1	23776.1	2	F39
22529.1	23779.1	23776.1	2	F39
22530.1	23779.1	23776.1	1	F39
22531.1	23779.1	23776.1	1	F39
22532.1	24077.1	23778.1	2	F39
22533.1	24077.1	23778.1	2	F39
22534.1	24077.1	23778.1	1	F39
22535.1	24077.1	23778.1	1	F39
22547.1	24375.1	23773.1	2	F39
22548.1	24375.1	23773.1	2	F39
22549.1	24375.1	23773.1	1	F39
22550.1	24375.1	23773.1	1	F39
22551.1	24309.1	24018.1	2	F39
22552.1	24309.1	24018.1	2	F39
22553.1	24309.1	24018.1	1	F39
22554.1	24309.1	24018.1	1	F39
22674.1	24306.1	23762.1	2	F39
22675.1	24306.1	23762.1	2	F39
22676.1	24306.1	23762.1	1	F39
22677.1	24035.1	24017.1	2	F39
22678.1	24035.1	24017.1	1	F39
22679.1	24035.1	24017.1	1	F39
22680.1	23799.1	24082.1	2	F39
22681.1	23799.1	24082.1	1	F39
22711.1	23774.1	23797.1	2	F39
22712.1	23774.1	23797.1	1	F39
22713.1	23774.1	23797.1	1	F39
22714.1	24481.1	24148.1	2	F39
22715.1	24481.1	24148.1	2	F39
22716.1	24481.1	24148.1	1	F39
22717.1	24374.1	24147.1	2	F39
22718.1	24374.1	24147.1	1	F39
22719.1	24038.1	24348.1	2	F39
22720.1	24038.1	24348.1	2	F39
22721.1	24038.1	24348.1	1	F39
22722.1	24038.1	24348.1	1	F39
22723.1	24363.1	24342.1	2	F39
22725.1	24363.1	24342.1	1	F39
22727.1	24363.1	24342.1	2	F39
22728.1	24363.1	24342.1	1	F39
22762.1	24256.1	24037.1	2	F39
22763.1	24256.1	24037.1	1	F39
22764.1	24089.1	24144.1	2	F39
22765.1	24089.1	24144.1	1	F39
22766.1	24034.1	24087.1	2	F39
22767.1	24034.1	24087.1	1	F39
22768.1	25001.1	24090.1	2	F39
22769.1	25001.1	24090.1	1	F39
22785.1	24362.1	24079.1	2	F39
22786.1	24362.1	24079.1	2	F39
22787.1	24362.1	24079.1	1	F39
22788.1	24362.1	24079.1	1	F39
22789.1	23759.1	24039.1	2	F39
22790.1	23759.1	24039.1	2	F39
22791.1	23759.1	24039.1	1	F39
22792.1	23759.1	24039.1	1	F39
22820.1	23772.1	24398.1	1	F39
22821.1	23772.1	24398.1	1	F39
22822.1	23772.1	24398.1	2	F39
22823.1	23772.1	24398.1	2	F39
22824.1	23763.1	24307.1	2	F39
22825.1	23763.1	24307.1	2	F39
22826.1	23763.1	24307.1	1	F39
22827.1	23763.1	24307.1	1	F39
22848.1	24542.1	24248.1	2	F39
22849.1	24542.1	24248.1	2	F39
22850.1	24542.1	24248.1	1	F39
22851.1	23775.1	24254.1	2	F39
22852.1	23775.1	24254.1	1	F39
22853.1	23775.1	24254.1	1	F39
22854.1	23777.1	24483.1	2	F39
22855.1	23777.1	24483.1	1	F39
22876.1	24086.1	24251.1	2	F39
22877.1	24086.1	24251.1	1	F39
22878.1	24539.1	24249.1	2	F39
22879.1	24539.1	24249.1	2	F39
22880.1	24539.1	24249.1	1	F39
25638.1	24041.1	23742.1	2	F39
25639.1	24041.1	23742.1	2	F39
25640.1	24041.1	23742.1	1	F39
25641.1	24041.1	23742.1	1	F39
25687.1	23744.1	24359.1	1	F39
25688.1	23744.1	24359.1	1	F39
25689.1	25002.1	25005.1	2	F39
25690.1	25002.1	25005.1	2	F39
25691.1	25002.1	25005.1	1	F39
25692.1	24146.1	24088.1	2	F39
25693.1	24146.1	24088.1	2	F39
25694.1	24146.1	24088.1	1	F39
25695.1	24149.1	25138.1	2	F39
25696.1	24149.1	25138.1	2	F39
25697.1	24149.1	25138.1	1	F39
25698.1	24350.1	23740.1	2	F39
25699.1	24350.1	23740.1	1	F39
25700.1	24350.1	23740.1	1	F39
25701.1	25006.1	24080.1	2	F39
25702.1	25006.1	24080.1	1	F39
25703.1	23800.1	23745.1	2	F39
25704.1	23800.1	23745.1	2	F39
25705.1	23800.1	23745.1	1	F39
25706.1	23800.1	23745.1	1	F39
25707.1	23743.1	25135.1	2	F39
25708.1	23743.1	25135.1	2	F39
25709.1	23743.1	25135.1	1	F39
25710.1	23743.1	25135.1	1	F39
25826.1	24078.1	24371.1	2	F39
25827.1	24078.1	24371.1	2	F39
25828.1	24078.1	24371.1	1	F39
25829.1	24405.1	24367.1	2	F39
25830.1	24405.1	24367.1	1	F39
25831.1	24405.1	24367.1	1	F39
25832.1	24344.1	24370.1	2	F39
25833.1	24344.1	24370.1	1	F39
25848.1	24081.1	25004.1	2	F39
25849.1	24081.1	25004.1	1	F39
25850.1	24368.1	24373.1	2	F39
25851.1	24368.1	24373.1	2	F39
25852.1	24343.1	24476.1	2	F39
25853.1	24343.1	24476.1	1	F39
25854.1	24343.1	24476.1	1	F39
25855.1	24083.1	24482.1	2	F39
25856.1	24083.1	24482.1	1	F39
25857.1	24083.1	24482.1	1	F39
25858.1	24253.1	24685.1	2	F39
25859.1	24253.1	24685.1	2	F39
25860.1	24253.1	24685.1	1	F39
25861.1	23766.1	24480.1	2	F39
25862.1	23766.1	24480.1	1	F39
28005.1	23798.1	25136.1	2	F39
28006.1	23798.1	25136.1	2	F39
28007.1	23798.1	25136.1	1	F39
28008.1	23798.1	25136.1	1	F39
28009.1	24250.1	25003.1	2	F39
28010.1	24250.1	25003.1	2	F39
28011.1	24250.1	25003.1	1	F39
28012.1	24250.1	25003.1	1	F39
28013.1	24250.1	25003.1	1	F39
28077.1	24409.1	24358.1	2	F39
28078.1	24409.1	24358.1	2	F39
28079.1	24409.1	24358.1	1	F39
28080.1	24409.1	24358.1	1	F39
28241.1	24020.1	24144.1	2	F39
28242.1	24020.1	24144.1	2	F39
28243.1	24020.1	24144.1	1	F39
28244.1	24020.1	24144.1	1	F39
28255.1	24687.1	24082.1	2	F39
28256.1	24687.1	24082.1	2	F39
28257.1	24687.1	24082.1	1	F39
28258.1	24687.1	24082.1	1	F39
28341.1	23765.1	24479.1	2	F39
28342.1	23765.1	24479.1	2	F39
28343.1	23765.1	24479.1	1	F39
28344.1	23765.1	24479.1	1	F39
28915.1	25137.1	24408.1	2	F39
28916.1	25137.1	24408.1	2	F39
28917.1	25137.1	24408.1	1	F39
28918.1	23741.1	24021.1	2	F39
28919.1	23741.1	24021.1	2	F39
28920.1	23741.1	24021.1	1	F39
28921.1	23741.1	24021.1	1	F39
29147.1	22820.1	22674.1	2	F40
29148.1	22820.1	22674.1	1	F40
29149.1	22820.1	22674.1	1	F40
29150.1	22504.1	22520.1	1	F40
29151.1	22504.1	22520.1	1	F40
29152.1	22820.1	22674.1	2	F40
29153.1	22718.1	22762.1	2	F40
29154.1	22718.1	22762.1	1	F40
29264.1	22877.1	22717.1	2	F40
29265.1	22877.1	22717.1	1	F40
29266.1	22877.1	22717.1	1	F40
29267.1	22535.1	22503.1	2	F40
29268.1	22535.1	22503.1	2	F40
29269.1	22535.1	22503.1	1	F40
29270.1	22763.1	22508.1	2	F40
29271.1	22763.1	22508.1	1	F40
29332.1	22506.1	22851.1	2	F40
29333.1	22506.1	22851.1	2	F40
29334.1	22506.1	22851.1	1	F40
29335.1	22530.1	22677.1	2	F40
29336.1	22530.1	22677.1	1	F40
29337.1	22549.1	22764.1	2	F40
29338.1	22549.1	22764.1	1	F40
29339.1	22721.1	22822.1	2	F40
29340.1	22549.1	22764.1	1	F40
29341.1	22721.1	22822.1	1	F40
29342.1	22676.1	22854.1	2	F40
29343.1	22676.1	22854.1	1	F40
29344.1	22713.1	22768.1	2	F40
29345.1	22713.1	22768.1	1	F40
29346.1	22767.1	22878.1	2	F40
29347.1	22767.1	22878.1	1	F40
29469.1	22765.1	25690.1	2	F40
29470.1	22765.1	25690.1	1	F40
29471.1	22765.1	25690.1	1	F40
30006.1	22526.1	28005.1	2	F40
30007.1	22526.1	28005.1	2	F40
30008.1	22788.1	25704.1	2	F40
30009.1	22716.1	25850.1	1	F40
30010.1	22716.1	25850.1	1	F40
30011.1	22523.1	22675.1	1	F40
30012.1	22523.1	22675.1	1	F40
30013.1	22788.1	25704.1	1	F40
30014.1	22788.1	25704.1	1	F40
30015.1	22712.1	25692.1	1	F40
30016.1	22791.1	25861.1	1	F40
30017.1	22716.1	25850.1	2	F40
30018.1	22712.1	25692.1	2	F40
30019.1	22791.1	25861.1	2	F40
30020.1	25705.1	28009.1	2	F40
30021.1	22550.1	28010.1	1	F40
30022.1	22550.1	28010.1	1	F40
30023.1	25705.1	28009.1	1	F40
30024.1	22725.1	25701.1	1	F40
30025.1	22850.1	25689.1	2	F40
30026.1	22550.1	28010.1	2	F40
30027.1	25697.1	28077.1	2	F40
30028.1	22725.1	25701.1	2	F40
30029.1	22850.1	25689.1	1	F40
30030.1	22769.1	25855.1	1	F40
30031.1	22850.1	25689.1	1	F40
30032.1	22855.1	25693.1	1	F40
30033.1	22787.1	25698.1	1	F40
30034.1	22787.1	25698.1	1	F40
30035.1	25697.1	28077.1	1	F40
30036.1	22855.1	25693.1	2	F40
30037.1	22855.1	25693.1	2	F40
30038.1	22769.1	25855.1	2	F40
30039.1	22769.1	25855.1	2	F40
30040.1	25833.1	25848.1	2	F40
30041.1	25833.1	25848.1	2	F40
30042.1	25833.1	25848.1	1	F40
30043.1	22509.1	28915.1	2	F40
30044.1	22509.1	28915.1	1	F40
30045.1	22509.1	28915.1	1	F40
30046.1	22531.1	25851.1	2	F40
30047.1	22531.1	25851.1	1	F40
30089.1	22681.1	25832.1	2	F40
30090.1	22728.1	28078.1	2	F40
30091.1	22681.1	25832.1	1	F40
30092.1	22728.1	28078.1	1	F40
30117.1	25709.1	25826.1	2	F40
30118.1	25709.1	25826.1	1	F40
30119.1	28917.1	25827.1	2	F40
30120.1	28917.1	25827.1	1	F40
30264.1	22504.1	22520.1	2	F40
30265.1	22826.1	25829.1	2	F40
30266.1	22826.1	25829.1	2	F40
30267.1	22826.1	25829.1	1	F40
30268.1	28343.1	22825.1	2	F40
30269.1	28343.1	22825.1	1	F40
30270.1	28343.1	22825.1	1	F40
30304.1	22722.1	28242.1	2	F40
30305.1	22722.1	28242.1	1	F40
30306.1	22722.1	28242.1	1	F40
30307.1	22523.1	22675.1	2	F40
30308.1	25830.1	22824.1	2	F40
30309.1	25830.1	22824.1	1	F40
30310.1	22880.1	22823.1	2	F40
30311.1	22880.1	22823.1	1	F40
30363.1	25862.1	22785.1	2	F40
30364.1	25862.1	22785.1	2	F40
30365.1	25862.1	22785.1	1	F40
30366.1	22553.1	28341.1	2	F40
30367.1	22553.1	28341.1	1	F40
30368.1	22553.1	28341.1	1	F40
30369.1	22526.1	28005.1	1	F40
30370.1	28007.1	22505.1	2	F40
30371.1	28007.1	22505.1	1	F40
30372.1	28007.1	22505.1	1	F40
30373.1	28007.1	22505.1	2	F40
30374.1	25710.1	22551.1	2	F40
30375.1	25710.1	22551.1	1	F40
30466.1	22522.1	22879.1	2	F40
30467.1	22522.1	22879.1	1	F40
30468.1	22522.1	22879.1	1	F40
30469.1	25853.1	22848.1	2	F40
30470.1	25853.1	22848.1	2	F40
30471.1	25853.1	22848.1	1	F40
30472.1	25849.1	25852.1	2	F40
30473.1	25849.1	25852.1	1	F40
30478.1	28920.1	22524.1	2	F40
30479.1	28920.1	22524.1	1	F40
30480.1	25700.1	22532.1	2	F40
30481.1	25700.1	22532.1	1	F40
30482.1	25700.1	22532.1	1	F40
